Date,Close
8/4/2016,126.82
8/5/2016,127.86
8/8/2016,127.74
8/9/2016,128.45
8/10/2016,128.15
8/11/2016,128.2
8/12/2016,130.19
8/15/2016,129.29
8/16/2016,129.33
8/17/2016,129.54
8/18/2016,129.43
8/19/2016,129.52
8/22/2016,129.72
8/23/2016,129.12
8/24/2016,127.61
8/25/2016,127.11
8/26/2016,124.94
8/29/2016,124.18
8/30/2016,125.42
8/31/2016,125.08
9/1/2016,123.36
9/2/2016,124.24
9/6/2016,124.29
9/7/2016,125.85
9/8/2016,127.67
9/9/2016,126.89
9/12/2016,128.58
9/13/2016,124.57
9/14/2016,123.29
9/15/2016,124.34
9/16/2016,125.52
9/19/2016,126.32
9/20/2016,125.76
9/21/2016,128.59
9/22/2016,128.42
9/23/2016,126.56
9/26/2016,125.08
9/27/2016,126.3
9/28/2016,127.37
9/29/2016,124.93
9/30/2016,125.31
10/3/2016,122.9
10/4/2016,122.44
10/5/2016,122.07
10/6/2016,122.35
10/7/2016,121.9
10/10/2016,124.8
10/11/2016,121.9
10/12/2016,120.85
10/13/2016,121
10/14/2016,121.09
10/17/2016,118.28
10/18/2016,123.15
10/19/2016,123.83
10/20/2016,124.03
10/21/2016,123.5
10/24/2016,124.49
10/25/2016,124.5
10/26/2016,124.17
10/27/2016,123.49
10/28/2016,121.62
10/31/2016,121.86
11/1/2016,117.42
11/2/2016,122.99
11/3/2016,120.03
11/4/2016,119.29
11/7/2016,123.49
11/8/2016,126.84
11/9/2016,128.75
11/10/2016,133.86
11/11/2016,133.68
11/14/2016,138.6
11/15/2016,138.42
11/16/2016,138.39
11/17/2016,137.88
11/18/2016,135.35
11/21/2016,137.36
11/22/2016,141.31
11/23/2016,143.62
11/25/2016,144.74
11/28/2016,143.24
11/29/2016,145.28
11/30/2016,142.53
12/1/2016,145.17
12/2/2016,145.1
12/5/2016,144.09
12/6/2016,143.55
12/7/2016,145.2
12/8/2016,146.61
12/9/2016,145.88
12/12/2016,145.79
12/13/2016,146.58
12/14/2016,144.69
12/15/2016,143.67
12/16/2016,145.46
12/19/2016,144.88
12/20/2016,147.66
12/21/2016,144.98
12/22/2016,144.58
12/23/2016,146.02
12/27/2016,145.68
12/28/2016,144.26
12/29/2016,144.76
12/30/2016,143.77
1/3/2017,143.24
1/4/2017,143.05
1/5/2017,144.57
1/6/2017,144.35
1/9/2017,142.79
1/10/2017,146.34
1/11/2017,145.83
1/12/2017,148.19
1/13/2017,148.53
1/17/2017,146.75
1/18/2017,147.22
1/19/2017,148.11
1/20/2017,150.63
1/23/2017,150.16
1/24/2017,150.23
1/25/2017,153.71
1/26/2017,152.4
1/27/2017,153.35
1/30/2017,154.18
1/31/2017,154.14
2/1/2017,160.79
2/2/2017,157.66
2/3/2017,159.08
2/6/2017,156.81
2/7/2017,158.59
2/8/2017,158.6
2/9/2017,161.68
2/10/2017,162.32
2/13/2017,163.52
2/14/2017,163.32
2/15/2017,162.69
2/16/2017,163.77
2/17/2017,160.25
2/21/2017,164.22
2/22/2017,163.27
2/23/2017,163.92
2/24/2017,163.83
2/27/2017,164.91
2/28/2017,164.82
3/1/2017,166.97
3/2/2017,165.97
3/3/2017,166
3/6/2017,165.84
3/7/2017,166.01
3/8/2017,165.65
3/9/2017,166.18
3/10/2017,166.41
3/13/2017,167.24
3/14/2017,165.18
3/15/2017,169.2
3/16/2017,168.42
3/17/2017,168.27
3/20/2017,167.59
3/21/2017,166.99
3/22/2017,166.44
3/23/2017,165.38
3/24/2017,162.75
3/27/2017,162.19
3/28/2017,164.6
3/29/2017,164.98
3/30/2017,167.08
3/31/2017,165.38
4/3/2017,166.49
4/4/2017,165.7
4/5/2017,164.75
4/6/2017,165.92
4/7/2017,166.26
4/10/2017,167.44
4/11/2017,167.43
4/12/2017,166.43
4/13/2017,164.99
4/17/2017,166.94
4/18/2017,166.37
4/19/2017,166.79
4/20/2017,168.07
4/21/2017,167.8
4/24/2017,168.41
4/25/2017,172.46
4/26/2017,179.03
4/27/2017,178.3
4/28/2017,177.89
5/1/2017,179.2
5/2/2017,181.27
5/3/2017,179.94
5/4/2017,179.89
5/5/2017,180.3
5/8/2017,179.83
5/9/2017,177.73
5/10/2017,180.13
5/11/2017,182.72
5/12/2017,181.44
5/15/2017,182.3
5/16/2017,180.81
5/17/2017,176.12
5/18/2017,176.69
5/19/2017,176.41
5/22/2017,176.5
5/23/2017,177.71
5/24/2017,180.08
5/25/2017,181.5
5/26/2017,183.08
5/30/2017,183.32
5/31/2017,182.35
6/1/2017,187.69
6/2/2017,187.58
6/5/2017,186.69
6/6/2017,187.65
6/7/2017,188.33
6/8/2017,187.59
6/9/2017,186.92
6/12/2017,186.74
6/13/2017,187.16
6/14/2017,188.77
6/15/2017,188.75
6/16/2017,189.96
6/19/2017,192.74
6/20/2017,192
6/21/2017,192.07
6/22/2017,193.36
6/23/2017,190.17
6/26/2017,188.15
6/27/2017,187.41
6/28/2017,187.92
6/29/2017,187.17
6/30/2017,188.13
7/3/2017,189.6
7/5/2017,191.25
7/6/2017,190.28
7/7/2017,191.61
7/10/2017,192.12
7/11/2017,192.1
7/12/2017,193.54
7/13/2017,192.55
7/14/2017,192.56
7/17/2017,192.09
7/18/2017,189.45
7/19/2017,190.29
7/20/2017,190.69
7/21/2017,190.65
7/24/2017,191
7/25/2017,190.58
7/26/2017,184.99
7/27/2017,183.52
7/28/2017,187.79
7/31/2017,186.21
8/1/2017,186.67
8/2/2017,188.95
8/3/2017,191.44
8/4/2017,190.48
8/7/2017,190.61
8/8/2017,191.98
8/9/2017,192.85
8/10/2017,189.72
8/11/2017,189.43
8/14/2017,191.31
8/15/2017,192.99
8/16/2017,193.35
8/17/2017,191.96
8/18/2017,191.02
8/21/2017,192.97
8/22/2017,194.95
8/23/2017,195.23
8/24/2017,192.9
8/25/2017,192.68
8/28/2017,193.48
8/29/2017,193.83
8/30/2017,191.5
8/31/2017,196.04
9/1/2017,197.43
9/5/2017,197.18
9/6/2017,193.65
9/7/2017,192.64
9/8/2017,193.85
9/11/2017,195.95
9/12/2017,189.24
9/13/2017,189.72
9/14/2017,186.75
9/15/2017,186.59
9/18/2017,185
9/19/2017,181.44
9/20/2017,183.49
9/21/2017,183.5
9/22/2017,182.86
9/25/2017,181.5
9/26/2017,184.28
9/27/2017,186.45
9/28/2017,189.78
9/29/2017,189.88
10/2/2017,191.11
10/3/2017,193.23
10/4/2017,193.42
10/5/2017,192.92
10/6/2017,193.22
10/9/2017,190.74
10/10/2017,188.64
10/11/2017,189.89
10/12/2017,189.74
10/13/2017,183.83
10/16/2017,183.76
10/17/2017,187.26
10/18/2017,191.79
10/19/2017,193.2
10/20/2017,194.69
10/23/2017,195.64
10/24/2017,195.25
10/25/2017,205.71
10/26/2017,206.91
10/27/2017,211.34
10/30/2017,209.46
10/31/2017,209.21
11/1/2017,209.53
11/2/2017,210.59
11/3/2017,211.8
11/6/2017,216.3
11/7/2017,217.47
11/8/2017,216.87
11/9/2017,215.98
11/10/2017,218.27
11/13/2017,218.46
11/14/2017,218.45
11/15/2017,218.2
11/16/2017,220.89
11/17/2017,220.83
11/20/2017,219.5
11/21/2017,220.02
11/22/2017,220.42
11/24/2017,220.39
11/27/2017,220.03
11/28/2017,222.28
11/29/2017,227.31
11/30/2017,234.96
12/1/2017,232.34
12/4/2017,224.95
12/5/2017,223.49
12/6/2017,222.71
12/7/2017,223.64
12/8/2017,224.85
12/11/2017,226.02
12/12/2017,228.75
12/13/2017,232.06
12/14/2017,227.12
12/15/2017,226.21
12/18/2017,227.02
12/19/2017,227.99
12/20/2017,227.92
12/21/2017,225.08
12/22/2017,225.6
12/26/2017,225.43
12/27/2017,225.24
12/28/2017,227.04
12/29/2017,225.01
1/2/2018,226
1/3/2018,229.15
1/4/2018,230.21
1/5/2018,234.34
1/8/2018,231.82
1/9/2018,234.66
1/10/2018,233.89
1/11/2018,235
1/12/2018,239.82
1/16/2018,241.75
1/17/2018,249.15
1/18/2018,249.65
1/19/2018,250.06
1/22/2018,250.5
1/23/2018,250.5
1/24/2018,252.99
1/25/2018,251.35
1/26/2018,258.19
1/29/2018,257.02
1/30/2018,243.44
1/31/2018,247.85
2/1/2018,243.93
2/2/2018,239.18
2/5/2018,230.45
2/6/2018,234.83
2/7/2018,238.44
2/8/2018,230.57
2/9/2018,231.71
2/12/2018,232.77
2/13/2018,233.45
2/14/2018,235.02
2/15/2018,232.06
2/16/2018,235.02
2/20/2018,232.22
2/21/2018,232.03
2/22/2018,233.68
2/23/2018,235.24
2/26/2018,238.22
2/27/2018,237.21
2/28/2018,235.38
3/1/2018,232.04
3/2/2018,233.08
3/5/2018,232.04
3/6/2018,232.75
3/7/2018,231.86
3/8/2018,228.79
3/9/2018,232.8
3/12/2018,229.86
3/13/2018,230.22
3/14/2018,229.03
3/15/2018,230
3/16/2018,228.11
3/19/2018,227.99
3/20/2018,229.98
3/21/2018,225.99
3/22/2018,218.85
3/23/2018,215.63
3/26/2018,221.08
3/27/2018,219.44
3/28/2018,221.48
3/29/2018,219.7
4/2/2018,220.13
4/3/2018,227.51
4/4/2018,228.42
4/5/2018,230.73
4/6/2018,224.78
4/9/2018,222.87
4/10/2018,224.95
4/11/2018,220.32
4/12/2018,220.46
4/13/2018,222.02
4/16/2018,225.27
4/17/2018,229.52
4/18/2018,230.65
4/19/2018,227.67
4/20/2018,226.07
4/23/2018,227.2
4/24/2018,225
4/25/2018,238.84
4/26/2018,237
4/27/2018,239.15
4/30/2018,235.99
5/1/2018,235.53
5/2/2018,229.18
5/3/2018,230.77
5/4/2018,233.18
5/7/2018,229.26
5/8/2018,224.1
5/9/2018,221.77
5/10/2018,225.67
5/11/2018,232.05
5/14/2018,232.31
5/15/2018,230.87
5/16/2018,232.4
5/17/2018,231.79
5/18/2018,231.87
5/21/2018,233.65
5/22/2018,233.93
5/23/2018,232.06
5/24/2018,230.62
5/25/2018,232.39
5/29/2018,229.29
5/30/2018,231.58
5/31/2018,221.42
6/1/2018,221.5
6/4/2018,225.24
6/5/2018,227.87
6/6/2018,227.86
6/7/2018,229.59
6/8/2018,228.3
6/11/2018,232.33
6/12/2018,231.68
6/13/2018,236.3
6/14/2018,241.74
6/15/2018,245.16
6/18/2018,244.04
6/19/2018,244.49
6/20/2018,243.95
6/21/2018,243.08
6/22/2018,244.82
6/25/2018,243.34
6/26/2018,241.27
6/27/2018,240.54
6/28/2018,239.27
6/29/2018,238.03
7/2/2018,238.27
7/3/2018,238.73
7/5/2018,240.05
7/6/2018,242.15
7/9/2018,248.69
7/10/2018,249.52
7/11/2018,249.58
7/12/2018,250.58
7/13/2018,250.51
7/16/2018,248.28
7/17/2018,246.03
7/18/2018,248.63
7/19/2018,248.64
7/20/2018,248.52
7/23/2018,248.83
7/24/2018,246.08
7/25/2018,247.93
7/26/2018,247.08
7/27/2018,249.48
7/30/2018,252.21
7/31/2018,253
8/1/2018,252.27
8/2/2018,256.53
8/3/2018,257.95
8/6/2018,258.13
8/7/2018,257.97
8/8/2018,260.54
8/9/2018,261.13
8/10/2018,260.04
8/13/2018,262.94
8/14/2018,264.97
8/15/2018,264.17
8/16/2018,266.53
8/17/2018,263.95
8/20/2018,263.17
8/21/2018,262.6
8/22/2018,262.94
8/23/2018,264.28
8/24/2018,265.38
8/27/2018,266.23
8/28/2018,266.71
8/29/2018,267.13
8/30/2018,265.01
8/31/2018,264.73
9/4/2018,263.7
9/5/2018,267.85
9/6/2018,270.89
9/7/2018,271.9
9/10/2018,262.59
9/11/2018,264.17
9/12/2018,266.34
9/13/2018,270.34
9/14/2018,270.78
9/17/2018,269.63
9/18/2018,270.97
9/19/2018,271.85
9/20/2018,274.12
9/21/2018,272.52
9/24/2018,273.23
9/25/2018,270.25
9/26/2018,269.46
9/27/2018,271.64
9/28/2018,274.05
10/1/2018,276.2
10/2/2018,276.12
10/3/2018,276.24
10/4/2018,274.99
10/5/2018,275.92
10/8/2018,277.39
10/9/2018,279.18
10/10/2018,272.65
10/11/2018,268.52
10/12/2018,271.41
10/15/2018,267.38
10/16/2018,278.42
10/17/2018,279.58
10/18/2018,281.19
10/19/2018,279.15
10/22/2018,275.73
10/23/2018,274.09
10/24/2018,265.43
10/25/2018,270.93
10/26/2018,265.75
10/29/2018,263.52
10/30/2018,265.49
10/31/2018,275.57
11/1/2018,265.93
11/2/2018,268
11/5/2018,269.18
11/6/2018,272.01
11/7/2018,289.94
11/8/2018,287.37
11/9/2018,287.06
11/12/2018,282.67
11/13/2018,280.25
11/14/2018,280.1
11/15/2018,284.14
11/16/2018,286.33
11/19/2018,281.79
11/20/2018,277.86
11/21/2018,278.95
11/23/2018,280.74
11/26/2018,281.33
11/27/2018,282.08
11/28/2018,291.3
11/29/2018,292.17
11/30/2018,290.07
12/3/2018,296.25
12/4/2018,292.92
12/6/2018,287.41
12/7/2018,280.53
12/10/2018,276.66
12/11/2018,276.24
12/12/2018,278.56
12/13/2018,280.45
12/14/2018,275.58
12/17/2018,266.69
12/18/2018,259.36
12/19/2018,257.61
12/20/2018,252.11
12/21/2018,251.96
12/24/2018,249
12/26/2018,259.4
12/27/2018,260.88
12/28/2018,259.08
12/31/2018,262.63
1/2/2019,255.02
1/3/2019,248.42
1/4/2019,249.91
1/7/2019,250.35
1/8/2019,249.46
1/9/2019,251.35
1/10/2019,252.27
1/11/2019,256.64
1/14/2019,255.12
1/15/2019,260.35
1/16/2019,261.92
1/17/2019,261.89
1/18/2019,266.12
1/22/2019,264.57
1/23/2019,268.1
1/24/2019,265.6
1/25/2019,272.68
1/28/2019,270.01
1/29/2019,272.71
1/30/2019,297.56
1/31/2019,303
2/1/2019,303.29
2/4/2019,304.21
2/5/2019,303.55
2/6/2019,311.36
2/7/2019,308.05
2/8/2019,304.25
2/11/2019,302.17
2/12/2019,306.44
2/13/2019,305.7
2/14/2019,308.17
2/15/2019,311.58
2/19/2019,311.6
2/20/2019,312.95
2/21/2019,311.3
2/22/2019,316.79
2/25/2019,314.4
2/26/2019,317.42
2/27/2019,306.07
2/28/2019,300.73
3/1/2019,307.68
3/4/2019,292.59
3/5/2019,298.69
3/6/2019,294.46
3/7/2019,291.42
3/8/2019,295.04
3/11/2019,295.97
3/12/2019,296.98
3/13/2019,303.61
3/14/2019,305.45
3/15/2019,303
3/18/2019,308.23
3/19/2019,307.99
3/20/2019,303.01
3/21/2019,304.86
3/22/2019,301.51
3/25/2019,297.75
3/26/2019,288.3
3/27/2019,283
3/28/2019,282.35
3/29/2019,286.98
4/1/2019,288.33
4/2/2019,288.2
4/3/2019,287.66
4/4/2019,291.2
4/5/2019,293.31
4/8/2019,289.5
4/9/2019,290.1
4/10/2019,288.04
4/11/2019,276.29
4/12/2019,252.85
4/15/2019,262.88
4/16/2019,245.13
4/17/2019,236.25
4/18/2019,239.62
4/22/2019,244
4/23/2019,250.64
4/24/2019,251
4/25/2019,255.91
4/26/2019,266.4
4/29/2019,266.29
4/30/2019,263.03
5/1/2019,260.72
5/2/2019,261.59
5/3/2019,261.7
5/6/2019,268.7
5/7/2019,264.89
5/8/2019,264.65
5/9/2019,266.05
5/10/2019,268.31
5/13/2019,261.2
5/14/2019,261.33
5/15/2019,258.65
5/16/2019,263.82
5/17/2019,265.07
5/20/2019,266.31
5/21/2019,277.06
5/22/2019,277.14
5/23/2019,277.72
5/24/2019,277.25
5/28/2019,272.26
5/29/2019,275.57
5/30/2019,277.82
5/31/2019,277.98
6/3/2019,276.44
6/4/2019,279.81
6/5/2019,276.92
6/6/2019,277.5
6/7/2019,278.13
6/10/2019,282.14
6/11/2019,283.45
6/12/2019,281.1
6/13/2019,285.1
6/14/2019,285.32
6/17/2019,287.45
6/18/2019,288.33
6/19/2019,291.07
6/20/2019,291.23
6/21/2019,293.76
6/24/2019,290.53
6/25/2019,285.18
6/26/2019,278.84
6/27/2019,282.42
6/28/2019,282.21
7/1/2019,282.72
7/2/2019,280.66
7/3/2019,282.78
7/5/2019,284.06
7/8/2019,284.74
7/9/2019,284.16
7/10/2019,287.92
7/11/2019,303.88
7/12/2019,310.48
7/15/2019,306.85
7/16/2019,305.41
7/17/2019,304.69
7/18/2019,304.57
7/19/2019,302.12
7/22/2019,301.78
7/23/2019,302.59
7/24/2019,288.91
7/25/2019,293.95
7/26/2019,299.98
7/29/2019,298.32
7/30/2019,299.64
7/31/2019,294.61
8/1/2019,292.95
8/2/2019,290.57
8/5/2019,283.62
8/6/2019,291.04
8/7/2019,286.5
8/8/2019,288.65
8/9/2019,287.33
8/12/2019,282
8/13/2019,286.9
8/14/2019,272.9
8/15/2019,274.11
8/16/2019,275.54
8/19/2019,273.41
8/20/2019,266.57
8/21/2019,267.88
8/22/2019,261.06
8/23/2019,260.38
8/26/2019,260.51
8/27/2019,251.3
8/28/2019,253.81
8/29/2019,259.79
8/30/2019,261.52
9/3/2019,258.1
9/4/2019,254.23
9/5/2019,251.22
9/6/2019,249.38
9/9/2019,250.45
9/10/2019,252.59
9/11/2019,249.81
9/12/2019,248.16
9/13/2019,253.08
9/16/2019,258.58
9/17/2019,257.29
9/18/2019,251.79
9/19/2019,255.45
9/20/2019,252.09
9/23/2019,251.4
9/24/2019,248.19
9/25/2019,244
9/26/2019,238.8
9/27/2019,237.69
9/30/2019,240.1
10/1/2019,238.44
10/2/2019,237.9
10/3/2019,238.23
10/4/2019,241.79
10/7/2019,241.03
10/8/2019,235.52
10/9/2019,238.25
10/10/2019,237.23
10/11/2019,237.55
10/14/2019,234.82
10/15/2019,248.94
10/16/2019,245.02
10/17/2019,249.25
10/18/2019,249.4
10/21/2019,253.07
10/22/2019,260.25
10/23/2019,263.51
10/24/2019,259.49
10/25/2019,263.07
10/28/2019,267.67
10/29/2019,272.64
10/30/2019,273.46
10/31/2019,269.08
11/1/2019,270.75
11/4/2019,271.72
11/5/2019,273
11/6/2019,277.32
11/7/2019,279.77
11/8/2019,282.09
11/11/2019,279.15
11/12/2019,283.67
11/13/2019,283.74
11/14/2019,282.01
11/15/2019,297.82
11/18/2019,294
11/19/2019,292.72
11/20/2019,292.7
11/21/2019,293.73
11/22/2019,291.83
11/25/2019,293.89
11/26/2019,287.24
11/27/2019,289.45
11/29/2019,288.66
12/2/2019,287.43
12/3/2019,286.19
12/4/2019,287.38
12/5/2019,286.3
12/6/2019,285.27
12/9/2019,282.33
12/10/2019,283.85
12/11/2019,280.6
12/12/2019,284.42
12/13/2019,284.12
12/16/2019,291.78
12/17/2019,290.74
12/18/2019,293.18
12/19/2019,298.22
12/20/2019,303
12/23/2019,303.18
12/24/2019,304.5
12/26/2019,304.76
12/27/2019,306.42
12/30/2019,305.31
12/31/2019,302.03
1/2/2020,300.87
1/3/2020,296.88
1/6/2020,300.45
1/7/2020,299.54
1/8/2020,307.48
1/9/2020,306.41
1/10/2020,307.74
1/13/2020,296.74
1/14/2020,296.88
1/15/2020,301.55
1/16/2020,305.05
1/17/2020,305.39
1/21/2020,305.99
1/22/2020,303.51
1/23/2020,304.4
1/24/2020,297.28
1/27/2020,283.79
1/28/2020,290.32
1/29/2020,272.91
